127.0.0.1 - - [28/Nov/2021:15:13:23 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:23 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:23 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:32 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 9609
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:38 +0900] "GET /project-oneyo/customer/login/form HTTP/1.1" 200 8704
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:42 +0900] "POST /project-oneyo/customer/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:42 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:42 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:49 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8941
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:52 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 12258
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:54 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:00 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:00 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:00 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:00 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 32346
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%86%8C%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%ED%8C%8C.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%91%9C%EA%B3%A0%EB%B2%84%EC%84%AF.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B0%84%EC%9E%A5%EB%8B%AC%EC%BD%A4%EC%96%91%EB%85%90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:03 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8B%B9%EB%A9%B4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:15 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:21 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:22 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:22 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:22 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:26 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 32346
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:30 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:33 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:33 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:33 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:33 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:22:37 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 32346
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:07 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:07 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:07 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:07 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:14 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 32346
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:24:57 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:37 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:40 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:41 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:42 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:42 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:42 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:43 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:26:43 +0900] "GET /project-oneyo/home HTTP/1.1" 500 3720
127.0.0.1 - - [28/Nov/2021:22:27:11 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:12 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:19 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:28 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:34 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:35 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:35 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:35 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:38 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:43 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 1976
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:52 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 1976
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:27:59 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 1976
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:02 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:11 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 12258
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:15 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:18 +0900] "GET /project-oneyo/order/list HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:29 +0900] "GET /project-oneyo/review/review?mkname=%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0&orderId=830&custommkId=1880&orderdate=2021-11-18&customerId=80 HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:40 +0900] "POST /project-oneyo/review/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:41 +0900] "GET /project-oneyo/order/list HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:46 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:46 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:46 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:46 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:49 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:51 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 2362
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:54 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:57 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:57 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:57 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:57 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:28:58 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 12258
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:29:01 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:29:03 +0900] "GET /project-oneyo/order/list HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:29:24 +0900] "GET /project-oneyo/review/review?mkname=%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0&orderId=820&custommkId=1940&orderdate=2021-11-18&customerId=80 HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:29:28 +0900] "GET /project-oneyo/review/review?mkname=%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0&orderId=870&custommkId=2010&orderdate=2021-11-18&customerId=80 HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:29:57 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:04 +0900] "GET /project-oneyo/review/review?mkname=%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0&orderId=830&custommkId=1880&orderdate=2021-11-18&customerId=80 HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:07 +0900] "GET /project-oneyo/review/review?mkname=%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0&orderId=870&custommkId=2010&orderdate=2021-11-18&customerId=80 HTTP/1.1" 200 8123
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:14 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:38 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:41 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:41 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:41 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:41 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:43 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:30:55 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 2752
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:31:20 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:31:23 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 2752
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:31:44 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 12258
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:31:46 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:31:48 +0900] "GET /project-oneyo/order/list HTTP/1.1" 200 21228
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:16 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:20 +0900] "GET /project-oneyo/share/list HTTP/1.1" 200 10283
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:24 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:24 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:24 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:24 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:27 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:32:35 +0900] "POST /project-oneyo/review/list HTTP/1.1" 200 2752
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:33:20 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:33:48 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:33:48 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:33:48 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:33:48 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/mealkit/detail?mkId=6 HTTP/1.1" 200 29877
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%98%AC%EB%A6%AC%EB%B8%8C%EC%9C%A0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B0%90%EC%9E%90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%86%A0%EB%A7%88%ED%86%A0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8B%B9%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%BB%A4%EB%A6%AC%EC%86%8C%EC%8A%A4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/mealkit/detail?mkId=10 HTTP/1.1" 200 26520
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%83%88%EC%9A%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%A7%88%EB%8A%98.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%83%88%EC%9A%B0%EC%99%84%EC%9E%90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%99%84%EC%9E%90%ED%83%95%EC%86%8C%EC%8A%A4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%B2%AD%EA%B2%BD%EC%B1%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:19 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%83%9D%EA%B0%95.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 40001
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%91%B8%EC%A3%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B1%B4%EB%91%90%EB%B6%80.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%B0%B0%EC%B6%94.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 200 85354
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:32 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%B9%98%EC%A6%88%EB%96%A1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:51 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:56 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:56 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:56 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:56 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:34:58 +0900] "GET /project-oneyo/mealkit/detail?mkId=6 HTTP/1.1" 200 29877
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:35:05 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:35:21 +0900] "GET /project-oneyo/shop-single.html HTTP/1.1" 500 1564
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:37:56 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:00 +0900] "GET /project-oneyo/customer/update?email=test3%40gmail.com HTTP/1.1" 200 11533
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:26 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:29 +0900] "GET /project-oneyo/customer/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:29 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:29 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:38:31 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:08 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:08 +0900] "GET /project-oneyo/customer/login/form HTTP/1.1" 200 8704
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:15 +0900] "POST /project-oneyo/customer/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:15 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:15 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:29 +0900] "GET /project-oneyo/customer/mypage HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:32 +0900] "GET /project-oneyo/customer/update?email=test3%40gmail.com HTTP/1.1" 200 11533
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:40 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:50 +0900] "GET /project-oneyo/customer/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:50 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:39:51 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:44:25 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:31 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:38 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:56 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:59 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:59 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:45:59 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:46:00 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:46:10 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:46:10 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:46:33 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
